work_order_id,case_id,created_datetime,completed_datetime,campus_key,team_key,category,contractor_name,response_business_hours,completion_business_hours,on_time_flag,rework_flag,contractor_cost_aud,synthetic_label
WO-00528,CASE-008996,2025-07-22 11:50:00,2025-07-25 02:40:22,1,9,HVAC and temperature,Metro Building Care,4.36,41.89,1,0,357.6,Synthetic demonstration data — not actual University of Sydney results
WO-00529,CASE-012219,2026-02-07 17:20:00,2026-02-08 23:40:09,3,9,Study spaces,CampusWorks Services,14.08,20.22,1,0,418.57,Synthetic demonstration data — not actual University of Sydney results
WO-00530,CASE-002607,2025-08-19 17:06:00,2025-08-21 17:08:42,1,9,Study spaces,Learning Spaces Technical,7.36,32.03,1,1,415.1,Synthetic demonstration data — not actual University of Sydney results
WO-00531,CASE-000773,2025-11-02 14:16:00,2025-11-04 12:58:36,1,9,HVAC and temperature,CampusWorks Services,3.38,31.14,1,0,271.64,Synthetic demonstration data — not actual University of Sydney results
WO-00532,CASE-000079,2026-04-14 10:53:00,2026-04-17 21:37:48,1,9,HVAC and temperature,Learning Spaces Technical,8.08,55.16,1,1,174.05,Synthetic demonstration data — not actual University of Sydney results
WO-00533,CASE-001724,2025-02-02 13:41:00,2025-02-03 16:49:44,1,9,Study spaces,Metro Building Care,17.1,18.1,1,0,422.38,Synthetic demonstration data — not actual University of Sydney results
WO-00534,CASE-005877,2024-11-26 15:45:00,2024-11-28 01:41:12,3,9,Security and lighting,CampusWorks Services,4.72,22.62,1,0,1084.98,Synthetic demonstration data — not actual University of Sydney results
WO-00535,CASE-011784,2026-01-30 14:14:00,2026-02-01 02:42:58,3,9,Security and lighting,Learning Spaces Technical,5.37,24.32,1,0,378.85,Synthetic demonstration data — not actual University of Sydney results
WO-00536,CASE-014461,2026-01-22 08:47:00,2026-01-24 18:18:25,2,9,HVAC and temperature,CampusWorks Services,2.39,38.35,1,0,63.53,Synthetic demonstration data — not actual University of Sydney results
WO-00537,CASE-002452,2024-12-16 16:01:00,2024-12-17 09:41:57,1,10,Accessibility,CampusWorks Services,4.96,11.79,0,0,234.35,Synthetic demonstration data — not actual University of Sydney results
WO-00538,CASE-009193,2026-03-27 13:00:00,2026-03-28 00:36:18,1,9,Cleanliness,Learning Spaces Technical,6.31,7.74,1,0,742.55,Synthetic demonstration data — not actual University of Sydney results
WO-00539,CASE-011815,2025-05-13 16:50:00,2025-05-16 04:36:42,1,9,Security and lighting,Learning Spaces Technical,6.38,39.85,1,0,503.43,Synthetic demonstration data — not actual University of Sydney results
WO-00540,CASE-012380,2025-09-01 12:44:00,2025-09-03 01:21:43,1,9,HVAC and temperature,Metro Building Care,6.89,24.42,1,1,469.28,Synthetic demonstration data — not actual University of Sydney results
WO-00541,CASE-011765,2025-02-19 11:23:00,2025-02-19 23:13:28,1,9,Cleanliness,Metro Building Care,3.69,7.89,1,0,374.32,Synthetic demonstration data — not actual University of Sydney results
WO-00542,CASE-004955,2024-12-09 12:28:00,2024-12-10 15:01:21,1,9,HVAC and temperature,CampusWorks Services,10.23,17.7,1,0,373.94,Synthetic demonstration data — not actual University of Sydney results
WO-00543,CASE-010986,2025-03-05 17:22:00,2025-03-07 20:18:29,1,9,Cleanliness,Metro Building Care,3.71,33.96,1,0,320.71,Synthetic demonstration data — not actual University of Sydney results
WO-00544,CASE-006234,2025-02-28 15:07:00,2025-03-02 06:49:26,1,9,Security and lighting,Metro Building Care,3.58,26.47,1,0,407.17,Synthetic demonstration data — not actual University of Sydney results
WO-00545,CASE-003239,2025-12-02 15:46:00,2025-12-03 02:58:18,1,9,Cleanliness,CampusWorks Services,1.5,7.47,1,0,296.41,Synthetic demonstration data — not actual University of Sydney results
WO-00546,CASE-002917,2025-05-16 20:47:00,2025-05-19 06:59:36,2,9,Study spaces,Metro Building Care,12.16,38.81,1,0,598.7,Synthetic demonstration data — not actual University of Sydney results
WO-00547,CASE-016577,2026-07-14 11:57:00,2026-07-15 16:10:30,2,9,Study spaces,Metro Building Care,0.77,18.82,1,0,275.64,Synthetic demonstration data — not actual University of Sydney results
WO-00548,CASE-009009,2026-03-22 12:35:00,2026-03-23 20:26:06,1,9,Security and lighting,Metro Building Care,4.92,21.23,1,0,141.96,Synthetic demonstration data — not actual University of Sydney results
WO-00549,CASE-005972,2026-06-26 18:05:00,2026-06-28 16:08:57,1,9,HVAC and temperature,Metro Building Care,12.69,30.71,1,0,372.4,Synthetic demonstration data — not actual University of Sydney results
WO-00550,CASE-016610,2026-06-18 10:26:00,2026-06-20 09:28:36,1,9,Cleanliness,Metro Building Care,4.69,31.36,1,1,624.65,Synthetic demonstration data — not actual University of Sydney results
WO-00551,CASE-017755,2024-12-07 13:01:00,2024-12-07 23:42:54,1,8,Teaching room equipment,CampusWorks Services,5.65,7.13,1,0,74.95,Synthetic demonstration data — not actual University of Sydney results
WO-00552,CASE-016086,2026-07-30 15:07:00,2026-08-01 11:14:20,1,9,Security and lighting,CampusWorks Services,4.74,29.41,1,0,369.01,Synthetic demonstration data — not actual University of Sydney results
WO-00553,CASE-011052,2025-02-12 14:35:00,2025-02-13 03:22:27,1,9,Cleanliness,CampusWorks Services,3.3,8.53,1,0,531.9,Synthetic demonstration data — not actual University of Sydney results
WO-00554,CASE-002237,2024-10-27 19:16:00,2024-10-31 20:18:47,1,9,Study spaces,Learning Spaces Technical,2.85,64.7,1,0,114.62,Synthetic demonstration data — not actual University of Sydney results
WO-00555,CASE-008325,2025-07-02 14:19:00,2025-07-04 06:19:57,2,9,Study spaces,Metro Building Care,4.11,26.68,1,0,1078.3,Synthetic demonstration data — not actual University of Sydney results
WO-00556,CASE-009513,2025-02-05 09:46:00,2025-02-07 05:30:58,1,9,Security and lighting,Learning Spaces Technical,4.49,29.17,1,0,255.64,Synthetic demonstration data — not actual University of Sydney results
WO-00557,CASE-002946,2026-01-20 13:22:00,2026-01-22 06:10:14,3,9,HVAC and temperature,Learning Spaces Technical,10.95,27.2,1,0,165.3,Synthetic demonstration data — not actual University of Sydney results
WO-00558,CASE-012794,2024-11-17 17:49:00,2024-11-20 13:36:55,2,9,Study spaces,CampusWorks Services,5.24,45.2,1,1,166.36,Synthetic demonstration data — not actual University of Sydney results
WO-00559,CASE-002140,2025-01-10 11:00:00,2025-01-14 07:38:13,1,9,Study spaces,CampusWorks Services,5.69,61.76,1,0,162.74,Synthetic demonstration data — not actual University of Sydney results
WO-00560,CASE-017503,2025-01-15 11:41:00,2025-01-16 05:20:02,2,10,Accessibility,CampusWorks Services,4.89,11.77,1,0,241.27,Synthetic demonstration data — not actual University of Sydney results
WO-00561,CASE-004545,2026-07-02 15:15:00,2026-07-03 07:49:48,1,8,Teaching room equipment,Learning Spaces Technical,2.82,11.05,0,0,158.84,Synthetic demonstration data — not actual University of Sydney results
WO-00562,CASE-002801,2026-03-05 14:45:00,2026-03-09 07:42:32,1,9,HVAC and temperature,CampusWorks Services,2.78,59.31,1,0,651.37,Synthetic demonstration data — not actual University of Sydney results
WO-00563,CASE-008890,2025-01-25 15:17:00,2025-01-27 03:13:14,1,9,Study spaces,CampusWorks Services,13.28,23.96,0,0,793.41,Synthetic demonstration data — not actual University of Sydney results
WO-00564,CASE-000035,2025-11-03 12:49:00,2025-11-04 13:43:58,1,9,HVAC and temperature,CampusWorks Services,15.61,16.61,1,0,238.93,Synthetic demonstration data — not actual University of Sydney results
WO-00565,CASE-009846,2026-07-11 19:29:00,2026-07-14 02:40:38,2,9,Study spaces,CampusWorks Services,2.1,36.8,1,0,206.72,Synthetic demonstration data — not actual University of Sydney results
WO-00566,CASE-003887,2024-11-12 16:13:00,2024-11-13 15:48:37,1,9,Study spaces,CampusWorks Services,8.29,15.73,1,0,201.95,Synthetic demonstration data — not actual University of Sydney results
WO-00567,CASE-012141,2026-06-26 12:51:00,2026-06-27 17:00:47,3,9,Study spaces,Learning Spaces Technical,3.73,18.78,1,0,273.04,Synthetic demonstration data — not actual University of Sydney results
WO-00568,CASE-006229,2026-05-23 20:23:00,2026-05-24 15:22:35,1,9,Security and lighting,CampusWorks Services,4.48,12.66,1,0,108.73,Synthetic demonstration data — not actual University of Sydney results
WO-00569,CASE-017766,2024-10-02 09:41:00,2024-10-05 02:20:20,1,9,HVAC and temperature,Metro Building Care,7.87,43.1,1,0,404.02,Synthetic demonstration data — not actual University of Sydney results
WO-00570,CASE-012475,2026-03-12 16:25:00,2026-03-13 09:22:43,2,9,Study spaces,CampusWorks Services,3.18,11.31,1,0,236.29,Synthetic demonstration data — not actual University of Sydney results
WO-00571,CASE-012882,2025-12-02 10:32:00,2025-12-04 05:21:52,1,9,HVAC and temperature,Metro Building Care,8.0,28.55,0,0,1722.56,Synthetic demonstration data — not actual University of Sydney results
WO-00572,CASE-016120,2025-07-21 13:45:00,2025-07-21 22:15:50,2,9,Cleanliness,Learning Spaces Technical,3.67,5.68,1,0,224.35,Synthetic demonstration data — not actual University of Sydney results
WO-00573,CASE-017886,2025-01-28 11:46:00,2025-02-01 03:00:45,1,9,Study spaces,Metro Building Care,6.19,58.16,1,0,217.43,Synthetic demonstration data — not actual University of Sydney results
WO-00574,CASE-002797,2025-05-26 11:27:00,2025-05-29 02:01:25,1,9,Study spaces,Learning Spaces Technical,20.55,41.72,0,0,657.72,Synthetic demonstration data — not actual University of Sydney results
WO-00575,CASE-003846,2024-11-22 14:52:00,2024-11-23 10:55:45,3,9,HVAC and temperature,CampusWorks Services,1.62,13.38,1,0,236.6,Synthetic demonstration data — not actual University of Sydney results
WO-00576,CASE-006766,2026-04-13 16:18:00,2026-04-14 19:09:24,2,8,Teaching room equipment,CampusWorks Services,2.01,17.9,1,0,196.77,Synthetic demonstration data — not actual University of Sydney results
WO-00577,CASE-005407,2025-08-09 14:33:00,2025-08-10 12:46:38,1,9,Security and lighting,Metro Building Care,2.38,14.82,1,0,313.53,Synthetic demonstration data — not actual University of Sydney results
WO-00578,CASE-013005,2025-07-22 08:05:00,2025-07-23 00:23:19,1,8,Teaching room equipment,CampusWorks Services,3.06,10.87,1,0,230.89,Synthetic demonstration data — not actual University of Sydney results
WO-00579,CASE-001578,2025-12-24 11:35:00,2025-12-25 18:35:39,1,9,Security and lighting,Metro Building Care,4.47,20.67,1,0,183.76,Synthetic demonstration data — not actual University of Sydney results
WO-00580,CASE-007622,2025-12-18 17:19:00,2025-12-20 19:15:11,1,10,Accessibility,Metro Building Care,4.02,33.29,1,1,367.84,Synthetic demonstration data — not actual University of Sydney results
WO-00581,CASE-015273,2026-06-19 10:50:00,2026-06-20 08:27:10,2,9,Cleanliness,CampusWorks Services,4.26,14.41,1,0,263.81,Synthetic demonstration data — not actual University of Sydney results
WO-00582,CASE-002563,2025-05-07 13:02:00,2025-05-09 02:58:19,1,9,Study spaces,CampusWorks Services,14.37,25.29,1,0,645.29,Synthetic demonstration data — not actual University of Sydney results
WO-00583,CASE-009177,2024-10-28 12:00:00,2024-10-30 17:58:19,1,8,Teaching room equipment,CampusWorks Services,11.76,35.98,1,0,296.15,Synthetic demonstration data — not actual University of Sydney results
WO-00584,CASE-009077,2025-02-11 19:01:00,2025-02-12 01:28:54,2,9,Study spaces,CampusWorks Services,0.94,4.31,1,0,213.58,Synthetic demonstration data — not actual University of Sydney results
WO-00585,CASE-008933,2025-04-02 09:40:00,2025-04-05 19:10:05,2,9,Cleanliness,Metro Building Care,3.64,54.33,1,0,353.75,Synthetic demonstration data — not actual University of Sydney results
WO-00586,CASE-017223,2025-05-02 19:45:00,2025-05-04 11:36:21,1,9,Study spaces,Learning Spaces Technical,13.82,26.57,0,0,229.72,Synthetic demonstration data — not actual University of Sydney results
WO-00587,CASE-009728,2026-01-09 09:17:00,2026-01-10 20:03:20,1,9,Security and lighting,Learning Spaces Technical,1.72,23.18,1,0,119.6,Synthetic demonstration data — not actual University of Sydney results
WO-00588,CASE-002289,2026-02-13 16:23:00,2026-02-14 08:43:06,1,9,Cleanliness,Metro Building Care,6.17,10.89,0,0,513.4,Synthetic demonstration data — not actual University of Sydney results
WO-00589,CASE-004814,2026-03-11 09:42:00,2026-03-12 13:46:29,2,9,Study spaces,CampusWorks Services,6.77,18.72,1,0,626.06,Synthetic demonstration data — not actual University of Sydney results
WO-00590,CASE-012936,2025-07-26 17:17:00,2025-07-28 07:37:39,1,9,Cleanliness,Learning Spaces Technical,3.32,25.56,1,0,359.71,Synthetic demonstration data — not actual University of Sydney results
WO-00591,CASE-000356,2025-12-29 09:19:00,2025-12-31 10:00:28,1,9,Security and lighting,Learning Spaces Technical,4.99,32.46,1,0,369.4,Synthetic demonstration data — not actual University of Sydney results
WO-00592,CASE-001495,2026-04-16 09:50:00,2026-04-17 23:11:45,1,8,Teaching room equipment,Metro Building Care,5.63,24.91,0,0,361.6,Synthetic demonstration data — not actual University of Sydney results
WO-00593,CASE-008828,2026-03-12 14:45:00,2026-03-13 19:34:46,1,10,Accessibility,Learning Spaces Technical,6.94,19.22,1,0,270.63,Synthetic demonstration data — not actual University of Sydney results
WO-00594,CASE-014627,2025-11-10 13:18:00,2025-11-11 07:17:10,1,9,Study spaces,Metro Building Care,5.13,11.99,1,0,429.13,Synthetic demonstration data — not actual University of Sydney results
WO-00595,CASE-008464,2026-02-09 09:08:00,2026-02-10 04:23:26,3,9,Study spaces,Learning Spaces Technical,2.75,12.84,1,0,470.06,Synthetic demonstration data — not actual University of Sydney results
WO-00596,CASE-007335,2024-09-03 17:37:00,2024-09-04 09:48:07,1,8,Teaching room equipment,Metro Building Care,3.82,10.79,1,0,136.05,Synthetic demonstration data — not actual University of Sydney results
WO-00597,CASE-011959,2025-01-03 13:42:00,2025-01-07 00:51:24,3,9,Study spaces,CampusWorks Services,3.83,55.44,1,1,476.74,Synthetic demonstration data — not actual University of Sydney results
WO-00598,CASE-005326,2025-09-04 12:08:00,2025-09-05 20:34:16,1,9,Study spaces,CampusWorks Services,18.18,21.63,1,0,398.0,Synthetic demonstration data — not actual University of Sydney results
WO-00599,CASE-014963,2025-03-27 10:14:00,2025-03-28 13:04:08,2,10,Accessibility,Metro Building Care,1.73,17.89,1,0,348.38,Synthetic demonstration data — not actual University of Sydney results
WO-00600,CASE-008427,2026-02-15 10:39:00,2026-02-16 16:36:08,1,9,HVAC and temperature,CampusWorks Services,4.68,19.97,1,1,226.45,Synthetic demonstration data — not actual University of Sydney results
WO-00601,CASE-009284,2026-06-03 15:02:00,2026-06-04 20:52:46,1,10,Accessibility,Metro Building Care,4.5,19.9,1,0,240.68,Synthetic demonstration data — not actual University of Sydney results
WO-00602,CASE-007172,2025-12-08 18:32:00,2025-12-09 09:28:59,1,8,Teaching room equipment,Learning Spaces Technical,2.52,9.97,1,0,193.38,Synthetic demonstration data — not actual University of Sydney results
WO-00603,CASE-007479,2025-10-02 10:07:00,2025-10-02 19:00:24,2,9,HVAC and temperature,Learning Spaces Technical,4.93,5.93,1,0,101.82,Synthetic demonstration data — not actual University of Sydney results
WO-00604,CASE-011842,2026-08-12 11:13:00,2026-08-13 17:23:33,1,9,Security and lighting,Learning Spaces Technical,1.62,20.12,1,0,308.25,Synthetic demonstration data — not actual University of Sydney results
WO-00605,CASE-015664,2025-04-22 15:55:00,2025-04-23 13:07:32,1,9,Security and lighting,Learning Spaces Technical,5.46,14.14,1,0,552.04,Synthetic demonstration data — not actual University of Sydney results
WO-00606,CASE-010480,2026-03-04 09:30:00,2026-03-05 05:36:41,1,8,Teaching room equipment,Metro Building Care,10.04,13.41,1,0,940.05,Synthetic demonstration data — not actual University of Sydney results
WO-00607,CASE-004298,2026-07-28 17:22:00,2026-07-31 10:41:23,1,8,Teaching room equipment,CampusWorks Services,4.8,43.55,1,0,114.87,Synthetic demonstration data — not actual University of Sydney results
WO-00608,CASE-017574,2026-03-24 14:56:00,2026-03-26 12:44:16,1,9,HVAC and temperature,CampusWorks Services,8.48,30.54,0,0,151.63,Synthetic demonstration data — not actual University of Sydney results
WO-00609,CASE-002533,2026-02-24 13:12:00,2026-02-26 04:06:15,1,9,Security and lighting,Learning Spaces Technical,1.68,25.94,1,0,103.53,Synthetic demonstration data — not actual University of Sydney results
WO-00610,CASE-009190,2026-08-12 13:20:00,2026-08-13 12:47:05,1,9,Study spaces,Metro Building Care,6.57,15.63,0,0,1184.1,Synthetic demonstration data — not actual University of Sydney results
WO-00611,CASE-014469,2024-11-19 18:34:00,2024-11-20 17:30:34,1,10,Accessibility,Metro Building Care,8.0,15.3,1,0,392.73,Synthetic demonstration data — not actual University of Sydney results
