week_start,week_date_key,team_key,service_key,fte_available,absence_rate,staffed_hours,cases_received,required_handle_hours,forecast_handle_hours,capacity_gap_hours,capacity_gap_pct,synthetic_label
2026-05-18 00:00:00,20260518,5,2,1.96,0.0645,50.29,39,47.01,50.73,-3.28,-0.0651,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,6,2,1.93,0.0416,50.53,6,5.76,5.75,-44.77,-0.886,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,7,2,1.94,0.0708,49.37,4,5.95,5.64,-43.42,-0.8795,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,8,3,1.36,0.0456,35.54,3,4.01,3.96,-31.53,-0.8872,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,9,3,1.52,0.063,39.08,23,30.24,30.03,-8.84,-0.2262,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,10,3,1.51,0.0984,37.32,10,9.94,10.51,-27.38,-0.7336,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,1,1,1.71,0.0777,45.77,14,18.68,17.15,-27.09,-0.5919,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,2,1,1.98,0.063,53.79,13,16.02,17.11,-37.77,-0.7022,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,3,1,1.72,0.0281,48.53,13,16.42,15.29,-32.11,-0.6617,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,4,1,1.97,0.0445,54.7,27,35.89,38.56,-18.81,-0.3439,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,5,2,1.97,0.056,50.85,30,42.66,44.22,-8.19,-0.1611,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,6,2,2.05,0.0848,51.39,11,12.63,12.48,-38.76,-0.7542,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,7,2,1.89,0.0635,48.49,8,8.41,8.84,-40.08,-0.8266,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,8,3,1.55,0.0748,39.13,2,3.19,3.33,-35.94,-0.9185,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,9,3,1.6,0.0289,42.56,17,23.33,22.92,-19.23,-0.4519,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,10,3,1.4,0.0787,35.2,3,3.51,3.65,-31.69,-0.9003,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,1,1,1.86,0.0582,50.85,8,10.7,10.65,-40.15,-0.7896,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,2,1,1.94,0.067,52.56,23,25.78,27.44,-26.78,-0.5095,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,3,1,1.88,0.0342,52.6,18,19.95,20.0,-32.65,-0.6207,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,4,1,1.72,0.0614,46.85,29,32.76,30.31,-14.09,-0.3008,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,5,2,2.07,0.0373,54.59,28,34.76,37.18,-19.83,-0.3632,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,6,2,2.01,0.039,52.9,5,4.88,4.81,-48.02,-0.9078,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,7,2,2.02,0.0986,49.92,4,3.52,3.38,-46.4,-0.9295,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,8,3,1.5,0.0356,39.66,5,5.33,5.43,-34.33,-0.8656,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,9,3,1.42,0.033,37.49,21,23.81,21.91,-13.68,-0.3648,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,10,3,1.45,0.085,36.38,6,5.75,5.93,-30.63,-0.842,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,1,1,1.87,0.0377,52.32,13,15.18,15.28,-37.14,-0.7098,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,2,1,1.81,0.0382,50.52,16,18.05,18.91,-32.47,-0.6427,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,3,1,2.04,0.0884,53.9,16,20.65,21.49,-33.25,-0.6169,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,4,1,1.82,0.0501,50.17,28,32.5,33.43,-17.67,-0.3521,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,5,2,1.96,0.0802,49.26,33,37.65,39.14,-11.61,-0.2357,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,6,2,2.11,0.0845,52.83,5,6.63,6.27,-46.2,-0.8745,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,7,2,1.82,0.0486,47.42,4,2.65,2.48,-44.77,-0.9441,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,8,3,1.61,0.0305,42.65,0,0.0,0.0,-42.65,-1.0,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,9,3,1.59,0.0549,41.09,20,24.2,23.09,-16.89,-0.411,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,10,3,1.57,0.0489,40.76,5,4.48,4.77,-36.28,-0.8901,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,1,1,1.91,0.0543,52.29,17,23.17,24.44,-29.12,-0.5569,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,2,1,1.86,0.0663,50.48,13,15.6,15.03,-34.88,-0.691,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,3,1,2.04,0.048,56.34,10,10.4,9.51,-45.94,-0.8154,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,4,1,1.82,0.0752,48.75,40,43.67,44.27,-5.08,-0.1043,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,5,2,2.03,0.0313,53.79,35,38.59,38.87,-15.2,-0.2826,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,6,2,1.91,0.1416,44.83,14,14.93,13.77,-29.9,-0.6669,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,7,2,2.03,0.0487,52.73,7,7.81,8.15,-44.92,-0.8519,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,8,3,1.68,0.016,45.11,5,4.15,3.97,-40.96,-0.908,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,9,3,1.49,0.0873,37.25,17,24.86,24.38,-12.39,-0.3325,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,10,3,1.64,0.0619,42.02,2,1.66,1.73,-40.36,-0.9605,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,1,1,1.88,0.0588,51.28,20,28.3,29.45,-22.98,-0.4481,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,2,1,2.01,0.0671,54.5,19,22.87,22.7,-31.63,-0.5804,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,3,1,1.72,0.0175,48.89,20,22.54,23.53,-26.35,-0.5389,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,4,1,2.07,0.0675,55.96,28,31.98,30.44,-23.98,-0.4285,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,5,2,2.2,0.0607,56.55,35,44.05,41.62,-12.5,-0.2211,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,6,2,2.2,0.0882,54.98,8,7.99,7.76,-46.99,-0.8547,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,7,2,2.04,0.0593,52.42,11,13.18,12.94,-39.24,-0.7485,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,8,3,1.6,0.0441,41.96,4,4.51,4.33,-37.45,-0.8925,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,9,3,1.54,0.0242,41.0,15,19.71,18.39,-21.29,-0.5192,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,10,3,1.68,0.0542,43.36,4,5.51,5.58,-37.85,-0.8729,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,1,1,2.02,0.0606,55.01,20,24.14,22.57,-30.87,-0.5612,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,2,1,1.75,0.093,46.04,35,45.43,46.76,-0.61,-0.0132,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,3,1,2.05,0.052,56.26,13,13.25,13.29,-43.01,-0.7645,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,4,1,1.71,0.0448,47.41,30,34.31,36.35,-13.1,-0.2764,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,5,2,1.98,0.01,53.66,49,50.83,51.43,-2.83,-0.0528,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,6,2,1.87,0.0662,47.82,8,13.28,12.68,-34.54,-0.7223,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,7,2,1.98,0.076,50.1,10,12.44,12.36,-37.66,-0.7517,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,8,3,1.6,0.0362,42.27,4,4.41,4.32,-37.86,-0.8957,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,9,3,1.45,0.0348,38.4,25,27.03,27.25,-11.37,-0.2961,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,10,3,1.44,0.0437,37.79,6,6.32,6.03,-31.47,-0.8328,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,1,1,2.01,0.09,47.81,39,49.26,50.94,1.45,0.0303,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,2,1,1.8,0.0434,44.93,45,54.13,55.82,9.2,0.2048,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,3,1,1.91,0.1363,42.98,18,20.94,19.64,-22.04,-0.5128,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,4,1,1.85,0.0596,45.45,31,35.98,33.32,-9.47,-0.2083,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,5,2,1.9,0.0976,46.84,52,57.26,59.7,10.42,0.2225,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,6,2,2.13,0.1184,51.42,12,15.1,14.69,-36.32,-0.7063,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,7,2,1.99,0.0766,50.26,8,9.85,10.05,-40.41,-0.804,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,8,3,1.39,0.0729,35.29,4,3.41,3.53,-31.88,-0.9034,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,9,3,1.62,0.1335,38.4,29,36.25,36.64,-2.15,-0.0561,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,10,3,1.44,0.0955,35.58,7,5.64,5.83,-29.94,-0.8415,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,1,1,1.97,0.062,48.35,35,46.73,46.06,-1.62,-0.0334,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,2,1,1.77,0.1353,40.06,30,34.73,32.4,-5.33,-0.133,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,3,1,2.04,0.1099,47.4,15,15.54,15.11,-31.86,-0.6722,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,4,1,1.73,0.1125,40.18,29,36.22,36.06,-3.96,-0.0985,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,5,2,2.1,0.0843,52.52,54,54.52,58.1,2.0,0.0382,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,6,2,2.07,0.0616,53.02,14,16.33,16.58,-36.69,-0.692,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,7,2,2.1,0.1038,51.56,8,9.05,8.43,-42.51,-0.8245,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,8,3,1.56,0.0662,39.92,7,6.59,6.29,-33.33,-0.8349,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,9,3,1.43,0.0915,35.44,40,48.09,47.57,12.65,0.3569,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,10,3,1.46,0.0714,37.08,7,6.94,7.31,-30.14,-0.8128,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,1,1,1.94,0.0717,47.04,35,45.72,46.86,-1.32,-0.0281,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,2,1,1.72,0.1205,39.57,36,43.48,42.58,3.91,0.0987,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,3,1,2.08,0.1365,46.86,16,17.81,18.91,-29.05,-0.6199,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,4,1,1.8,0.0467,44.81,40,50.41,47.4,5.6,0.1249,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,5,2,1.85,0.1176,44.61,56,64.5,65.52,19.89,0.4459,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,6,2,2.03,0.0642,51.86,16,21.66,20.98,-30.2,-0.5823,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,7,2,1.95,0.028,51.92,8,11.14,11.04,-40.78,-0.7854,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,8,3,1.59,0.0717,40.26,6,4.53,4.87,-35.73,-0.8875,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,9,3,1.37,0.1148,33.27,39,45.71,46.17,12.44,0.3739,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,10,3,1.58,0.1081,38.62,2,3.37,3.3,-35.25,-0.9127,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,1,1,1.8,0.112,41.83,40,48.26,50.43,6.43,0.1538,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,2,1,2.02,0.1321,45.67,45,58.3,62.08,12.63,0.2766,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,3,1,1.9,0.0789,45.72,20,16.79,16.16,-28.93,-0.6328,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,4,1,1.91,0.0781,45.92,36,43.26,40.05,-2.66,-0.0579,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,5,2,2.22,0.1,54.57,48,49.74,46.07,-4.83,-0.0885,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,6,2,2.24,0.0963,55.31,6,8.71,9.03,-46.6,-0.8425,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,7,2,2.05,0.0776,51.7,18,18.15,17.98,-33.55,-0.649,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,8,3,1.47,0.0854,36.84,6,5.72,5.47,-31.12,-0.8447,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,9,3,1.64,0.0912,40.76,24,26.02,23.74,-14.74,-0.3616,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,10,3,1.56,0.1195,37.56,8,8.87,8.22,-28.69,-0.7639,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,1,1,1.93,0.0812,46.18,26,30.97,30.89,-15.21,-0.3294,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,2,1,1.76,0.0901,41.85,40,51.85,53.5,10.0,0.2389,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,3,1,2.07,0.036,51.99,14,15.83,16.71,-36.16,-0.6955,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,4,1,1.71,0.0814,40.93,43,41.79,43.02,0.86,0.021,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,5,2,2.1,0.1257,50.25,47,54.81,55.62,4.56,0.0908,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,6,2,2.22,0.0731,56.4,8,9.9,9.63,-46.5,-0.8245,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,7,2,2.05,0.0796,51.5,15,15.66,15.71,-35.84,-0.6959,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,8,3,1.66,0.0802,41.65,10,13.26,13.5,-28.39,-0.6816,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,9,3,1.46,0.052,37.91,28,34.21,32.86,-3.7,-0.0975,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,10,3,1.5,0.0918,37.22,6,5.28,5.27,-31.94,-0.8581,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,1,1,1.89,0.1389,42.53,24,29.15,27.86,-13.38,-0.3147,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,2,1,1.84,0.1156,42.41,36,43.49,42.19,1.08,0.0255,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,3,1,1.76,0.109,40.96,15,16.5,15.14,-24.46,-0.5972,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,4,1,1.87,0.1228,42.87,19,21.91,23.0,-20.96,-0.4889,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,5,2,2.04,0.0369,53.7,45,49.79,53.65,-3.91,-0.0728,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,6,2,2.04,0.1038,50.0,12,12.83,12.88,-37.17,-0.7434,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,7,2,2.11,0.1142,51.06,7,5.18,5.58,-45.88,-0.8986,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,8,3,1.5,0.147,35.03,8,11.37,11.13,-23.66,-0.6754,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,9,3,1.48,0.084,37.16,32,36.28,38.38,-0.88,-0.0237,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,10,3,1.55,0.0787,39.04,2,2.67,2.74,-36.37,-0.9316,Synthetic demonstration data — not actual University of Sydney results
