event_id,case_id,event_datetime,from_status,to_status,team_key,event_type,business_hours_since_previous,synthetic_label
EVT-0006229,CASE-001547,2026-01-08 10:35:51,Assigned,Resolved,5,Status Change,31.13,Synthetic demonstration data — not actual University of Sydney results
EVT-0006230,CASE-001548,2025-07-25 09:29:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006231,CASE-001548,2025-07-25 13:17:28,Submitted,Triaged,1,Status Change,2.46,Synthetic demonstration data — not actual University of Sydney results
EVT-0006232,CASE-001548,2025-07-27 17:10:45,Triaged,Assigned,1,Status Change,35.93,Synthetic demonstration data — not actual University of Sydney results
EVT-0006233,CASE-001548,2025-08-03 05:27:31,Assigned,Resolved,1,Status Change,136.76,Synthetic demonstration data — not actual University of Sydney results
EVT-0006234,CASE-001549,2024-11-06 09:19:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006235,CASE-001549,2024-11-06 19:06:12,Submitted,Triaged,4,Status Change,6.31,Synthetic demonstration data — not actual University of Sydney results
EVT-0006236,CASE-001549,2024-11-07 07:39:09,Triaged,Assigned,4,Status Change,14.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0006237,CASE-001549,2024-11-08 15:41:15,Assigned,Resolved,4,Status Change,35.08,Synthetic demonstration data — not actual University of Sydney results
EVT-0006238,CASE-001550,2026-05-16 17:26:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006239,CASE-001550,2026-05-16 19:57:40,Submitted,Triaged,4,Status Change,1.63,Synthetic demonstration data — not actual University of Sydney results
EVT-0006240,CASE-001550,2026-05-16 23:41:21,Triaged,Assigned,4,Status Change,4.04,Synthetic demonstration data — not actual University of Sydney results
EVT-0006241,CASE-001550,2026-05-17 10:41:48,Assigned,In Progress,4,Status Change,11.14,Synthetic demonstration data — not actual University of Sydney results
EVT-0006242,CASE-001550,2026-05-17 17:24:36,In Progress,Resolved,4,Status Change,15.47,Synthetic demonstration data — not actual University of Sydney results
EVT-0006243,CASE-001551,2025-08-29 12:34:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006245,CASE-001551,2025-08-29 17:41:12,Triaged,Assigned,5,Status Change,3.3,Synthetic demonstration data — not actual University of Sydney results
EVT-0006246,CASE-001551,2025-08-31 00:12:00,Assigned,Resolved,5,Status Change,22.99,Synthetic demonstration data — not actual University of Sydney results
EVT-0006247,CASE-001552,2024-12-02 09:54:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006249,CASE-001552,2024-12-02 16:38:09,Triaged,Assigned,5,Status Change,4.35,Synthetic demonstration data — not actual University of Sydney results
EVT-0006250,CASE-001552,2024-12-03 18:15:36,Assigned,Resolved,5,Status Change,20.88,Synthetic demonstration data — not actual University of Sydney results
EVT-0006251,CASE-001553,2025-07-25 09:33:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006252,CASE-001553,2025-07-25 12:29:38,Submitted,Triaged,1,Status Change,1.9,Synthetic demonstration data — not actual University of Sydney results
EVT-0006253,CASE-001553,2025-07-26 08:16:12,Triaged,Assigned,1,Status Change,14.66,Synthetic demonstration data — not actual University of Sydney results
EVT-0006254,CASE-001553,2025-07-29 14:11:36,Assigned,Resolved,1,Status Change,64.93,Synthetic demonstration data — not actual University of Sydney results
EVT-0006255,CASE-001554,2024-12-16 13:18:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006256,CASE-001554,2024-12-16 15:57:21,Submitted,Triaged,9,Status Change,1.71,Synthetic demonstration data — not actual University of Sydney results
EVT-0006257,CASE-001554,2024-12-17 06:40:33,Triaged,Assigned,9,Status Change,11.21,Synthetic demonstration data — not actual University of Sydney results
EVT-0006258,CASE-001554,2024-12-22 11:42:55,Assigned,Resolved,9,Status Change,91.88,Synthetic demonstration data — not actual University of Sydney results
EVT-0006259,CASE-001555,2026-04-01 16:31:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006260,CASE-001555,2026-04-01 18:00:16,Submitted,Triaged,9,Status Change,0.96,Synthetic demonstration data — not actual University of Sydney results
EVT-0006261,CASE-001555,2026-04-02 07:37:14,Triaged,Assigned,9,Status Change,9.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0006262,CASE-001555,2026-04-04 17:54:15,Assigned,Resolved,9,Status Change,47.35,Synthetic demonstration data — not actual University of Sydney results
EVT-0006263,CASE-001556,2024-11-19 10:23:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006264,CASE-001556,2024-11-19 18:49:52,Submitted,Triaged,5,Status Change,5.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0006265,CASE-001556,2024-11-20 20:05:43,Triaged,Assigned,5,Status Change,21.75,Synthetic demonstration data — not actual University of Sydney results
EVT-0006266,CASE-001556,2024-11-23 23:31:19,Assigned,Resolved,5,Status Change,70.41,Synthetic demonstration data — not actual University of Sydney results
EVT-0006267,CASE-001557,2026-04-01 12:45:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006268,CASE-001557,2026-04-01 14:05:38,Submitted,Triaged,4,Status Change,0.87,Synthetic demonstration data — not actual University of Sydney results
EVT-0006269,CASE-001557,2026-04-02 07:17:00,Triaged,Resolved,4,Status Change,11.96,Synthetic demonstration data — not actual University of Sydney results
EVT-0006270,CASE-001558,2026-03-10 15:48:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006271,CASE-001558,2026-03-11 02:06:05,Submitted,Triaged,9,Status Change,6.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0006272,CASE-001558,2026-03-11 17:18:14,Triaged,Assigned,9,Status Change,16.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0006273,CASE-001558,2026-03-13 01:01:50,Assigned,Resolved,9,Status Change,36.92,Synthetic demonstration data — not actual University of Sydney results
EVT-0006274,CASE-001559,2025-02-18 15:59:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006275,CASE-001559,2025-02-18 17:04:16,Submitted,Triaged,4,Status Change,0.7,Synthetic demonstration data — not actual University of Sydney results
EVT-0006276,CASE-001559,2025-02-18 23:19:38,Triaged,Assigned,4,Status Change,4.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0006277,CASE-001559,2025-02-20 05:07:05,Assigned,Resolved,4,Status Change,23.96,Synthetic demonstration data — not actual University of Sydney results
EVT-0006278,CASE-001560,2025-03-11 12:44:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006279,CASE-001560,2025-03-11 16:58:24,Submitted,Triaged,4,Status Change,2.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0006280,CASE-001560,2025-03-12 05:28:09,Triaged,Assigned,4,Status Change,10.8,Synthetic demonstration data — not actual University of Sydney results
EVT-0006281,CASE-001560,2025-03-14 23:26:00,Assigned,Resolved,4,Status Change,53.35,Synthetic demonstration data — not actual University of Sydney results
EVT-0006282,CASE-001561,2026-04-14 15:09:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006283,CASE-001561,2026-04-14 17:22:26,Submitted,Triaged,6,Status Change,1.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0006284,CASE-001561,2026-04-15 02:17:09,Triaged,Assigned,6,Status Change,7.18,Synthetic demonstration data — not actual University of Sydney results
EVT-0006285,CASE-001561,2026-04-16 01:57:22,Assigned,In Progress,6,Status Change,22.46,Synthetic demonstration data — not actual University of Sydney results
EVT-0006286,CASE-001561,2026-04-16 15:29:31,In Progress,Resolved,6,Status Change,31.19,Synthetic demonstration data — not actual University of Sydney results
EVT-0006287,CASE-001562,2025-02-26 16:28:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006288,CASE-001562,2025-02-26 17:34:14,Submitted,Triaged,2,Status Change,0.71,Synthetic demonstration data — not actual University of Sydney results
EVT-0006289,CASE-001562,2025-02-27 04:28:57,Triaged,Assigned,2,Status Change,7.75,Synthetic demonstration data — not actual University of Sydney results
EVT-0006290,CASE-001562,2025-03-01 08:56:23,Assigned,Resolved,2,Status Change,41.6,Synthetic demonstration data — not actual University of Sydney results
EVT-0006291,CASE-001563,2025-02-18 16:08:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006292,CASE-001563,2025-02-19 00:49:16,Submitted,Triaged,9,Status Change,5.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0006293,CASE-001563,2025-02-19 07:23:50,Triaged,Assigned,9,Status Change,9.85,Synthetic demonstration data — not actual University of Sydney results
EVT-0006294,CASE-001563,2025-02-20 17:42:28,Assigned,Resolved,9,Status Change,31.98,Synthetic demonstration data — not actual University of Sydney results
EVT-0006295,CASE-001564,2025-10-28 12:07:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006296,CASE-001564,2025-10-28 19:34:56,Submitted,Triaged,4,Status Change,4.82,Synthetic demonstration data — not actual University of Sydney results
EVT-0006297,CASE-001564,2025-10-29 06:54:02,Triaged,Assigned,4,Status Change,12.12,Synthetic demonstration data — not actual University of Sydney results
EVT-0006298,CASE-001564,2025-10-30 05:35:34,Assigned,Resolved,4,Status Change,26.76,Synthetic demonstration data — not actual University of Sydney results
EVT-0006299,CASE-001565,2025-09-22 17:57:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006300,CASE-001565,2025-09-22 20:50:45,Submitted,Triaged,9,Status Change,1.87,Synthetic demonstration data — not actual University of Sydney results
EVT-0006301,CASE-001565,2025-09-23 07:39:43,Triaged,Assigned,9,Status Change,8.85,Synthetic demonstration data — not actual University of Sydney results
EVT-0006302,CASE-001565,2025-09-25 05:48:28,Assigned,Resolved,9,Status Change,38.62,Synthetic demonstration data — not actual University of Sydney results
EVT-0006303,CASE-001566,2026-01-02 15:54:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006304,CASE-001566,2026-01-02 22:45:33,Submitted,Triaged,3,Status Change,4.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0006305,CASE-001566,2026-01-03 12:36:14,Triaged,Assigned,3,Status Change,13.36,Synthetic demonstration data — not actual University of Sydney results
EVT-0006306,CASE-001566,2026-01-04 06:00:27,Assigned,Resolved,3,Status Change,24.59,Synthetic demonstration data — not actual University of Sydney results
EVT-0006307,CASE-001567,2025-03-31 12:05:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006308,CASE-001567,2025-03-31 16:15:33,Submitted,Triaged,9,Status Change,2.69,Synthetic demonstration data — not actual University of Sydney results
EVT-0006309,CASE-001567,2025-03-31 21:18:55,Triaged,Assigned,9,Status Change,5.96,Synthetic demonstration data — not actual University of Sydney results
EVT-0006310,CASE-001567,2025-04-01 14:04:13,Assigned,Resolved,9,Status Change,16.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0006311,CASE-001568,2026-06-26 16:42:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006312,CASE-001568,2026-06-26 19:23:16,Submitted,Triaged,3,Status Change,1.73,Synthetic demonstration data — not actual University of Sydney results
EVT-0006313,CASE-001568,2026-06-28 15:18:04,Triaged,Merged Duplicate,3,Status Change,30.07,Synthetic demonstration data — not actual University of Sydney results
EVT-0006314,CASE-001569,2024-09-01 14:11:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006315,CASE-001569,2024-09-01 17:17:14,Submitted,Triaged,5,Status Change,2.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006316,CASE-001569,2024-09-01 19:52:45,Triaged,Assigned,5,Status Change,3.67,Synthetic demonstration data — not actual University of Sydney results
EVT-0006317,CASE-001569,2024-09-02 12:48:08,Assigned,Resolved,5,Status Change,14.59,Synthetic demonstration data — not actual University of Sydney results
EVT-0006318,CASE-001570,2026-01-21 14:26:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006319,CASE-001570,2026-01-21 15:48:33,Submitted,Triaged,6,Status Change,0.89,Synthetic demonstration data — not actual University of Sydney results
EVT-0006320,CASE-001570,2026-01-24 17:55:51,Triaged,In Progress,6,Status Change,48.71,Synthetic demonstration data — not actual University of Sydney results
EVT-0006321,CASE-001570,2026-01-25 23:17:27,In Progress,Resolved,6,Status Change,67.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0006322,CASE-001571,2026-03-03 13:01:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0006323,CASE-001571,2026-03-03 15:22:07,Submitted,Triaged,1,Status Change,1.52,Synthetic demonstration data — not actual University of Sydney results
