date,date_key,service_key,self_service_sessions,successful_completions,abandonments,estimated_cases_deflected,completion_rate,synthetic_label
2026-06-07 00:00:00,20260607,2,108,77,31,47,0.7146,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,1,153,96,57,55,0.6292,Synthetic demonstration data — not actual University of Sydney results
2026-06-08 00:00:00,20260608,2,165,120,45,55,0.7294,Synthetic demonstration data — not actual University of Sydney results
2026-06-09 00:00:00,20260609,1,140,101,39,45,0.7228,Synthetic demonstration data — not actual University of Sydney results
2026-06-09 00:00:00,20260609,2,146,113,33,66,0.7728,Synthetic demonstration data — not actual University of Sydney results
2026-06-10 00:00:00,20260610,1,148,101,47,57,0.685,Synthetic demonstration data — not actual University of Sydney results
2026-06-10 00:00:00,20260610,2,125,79,46,32,0.6302,Synthetic demonstration data — not actual University of Sydney results
2026-06-11 00:00:00,20260611,1,200,127,73,68,0.6349,Synthetic demonstration data — not actual University of Sydney results
2026-06-11 00:00:00,20260611,2,92,70,22,30,0.7584,Synthetic demonstration data — not actual University of Sydney results
2026-06-12 00:00:00,20260612,1,204,138,66,78,0.6759,Synthetic demonstration data — not actual University of Sydney results
2026-06-12 00:00:00,20260612,2,89,65,24,33,0.7264,Synthetic demonstration data — not actual University of Sydney results
2026-06-13 00:00:00,20260613,1,116,73,43,33,0.6311,Synthetic demonstration data — not actual University of Sydney results
2026-06-13 00:00:00,20260613,2,140,100,40,45,0.7119,Synthetic demonstration data — not actual University of Sydney results
2026-06-14 00:00:00,20260614,1,135,105,30,53,0.7803,Synthetic demonstration data — not actual University of Sydney results
2026-06-14 00:00:00,20260614,2,90,58,32,22,0.6413,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,1,189,133,56,58,0.7052,Synthetic demonstration data — not actual University of Sydney results
2026-06-15 00:00:00,20260615,2,137,105,32,62,0.7643,Synthetic demonstration data — not actual University of Sydney results
2026-06-16 00:00:00,20260616,1,108,70,38,41,0.6506,Synthetic demonstration data — not actual University of Sydney results
2026-06-16 00:00:00,20260616,2,129,86,43,44,0.6633,Synthetic demonstration data — not actual University of Sydney results
2026-06-17 00:00:00,20260617,1,181,128,53,49,0.7075,Synthetic demonstration data — not actual University of Sydney results
2026-06-17 00:00:00,20260617,2,155,115,40,55,0.7434,Synthetic demonstration data — not actual University of Sydney results
2026-06-18 00:00:00,20260618,1,187,131,56,74,0.7024,Synthetic demonstration data — not actual University of Sydney results
2026-06-18 00:00:00,20260618,2,118,80,38,34,0.6772,Synthetic demonstration data — not actual University of Sydney results
2026-06-19 00:00:00,20260619,1,132,73,59,44,0.555,Synthetic demonstration data — not actual University of Sydney results
2026-06-19 00:00:00,20260619,2,145,105,40,44,0.7217,Synthetic demonstration data — not actual University of Sydney results
2026-06-20 00:00:00,20260620,1,118,80,38,36,0.6772,Synthetic demonstration data — not actual University of Sydney results
2026-06-20 00:00:00,20260620,2,87,60,27,36,0.6942,Synthetic demonstration data — not actual University of Sydney results
2026-06-21 00:00:00,20260621,1,140,89,51,44,0.6342,Synthetic demonstration data — not actual University of Sydney results
2026-06-21 00:00:00,20260621,2,91,65,26,30,0.7164,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,1,130,85,45,36,0.6518,Synthetic demonstration data — not actual University of Sydney results
2026-06-22 00:00:00,20260622,2,128,94,34,48,0.7371,Synthetic demonstration data — not actual University of Sydney results
2026-06-23 00:00:00,20260623,1,156,108,48,53,0.6931,Synthetic demonstration data — not actual University of Sydney results
2026-06-23 00:00:00,20260623,2,122,88,34,37,0.7181,Synthetic demonstration data — not actual University of Sydney results
2026-06-24 00:00:00,20260624,1,164,103,61,45,0.6283,Synthetic demonstration data — not actual University of Sydney results
2026-06-24 00:00:00,20260624,2,153,113,40,65,0.7392,Synthetic demonstration data — not actual University of Sydney results
2026-06-25 00:00:00,20260625,1,150,95,55,51,0.6365,Synthetic demonstration data — not actual University of Sydney results
2026-06-25 00:00:00,20260625,2,143,100,43,51,0.6971,Synthetic demonstration data — not actual University of Sydney results
2026-06-26 00:00:00,20260626,1,204,152,52,59,0.7428,Synthetic demonstration data — not actual University of Sydney results
2026-06-26 00:00:00,20260626,2,141,110,31,57,0.7816,Synthetic demonstration data — not actual University of Sydney results
2026-06-27 00:00:00,20260627,1,123,81,42,46,0.6612,Synthetic demonstration data — not actual University of Sydney results
2026-06-27 00:00:00,20260627,2,55,44,11,19,0.7924,Synthetic demonstration data — not actual University of Sydney results
2026-06-28 00:00:00,20260628,1,148,103,45,55,0.695,Synthetic demonstration data — not actual University of Sydney results
2026-06-28 00:00:00,20260628,2,98,74,24,32,0.7543,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,1,140,92,48,46,0.6551,Synthetic demonstration data — not actual University of Sydney results
2026-06-29 00:00:00,20260629,2,117,95,22,51,0.8142,Synthetic demonstration data — not actual University of Sydney results
2026-06-30 00:00:00,20260630,1,168,112,56,66,0.6649,Synthetic demonstration data — not actual University of Sydney results
2026-06-30 00:00:00,20260630,2,84,59,25,24,0.7076,Synthetic demonstration data — not actual University of Sydney results
2026-07-01 00:00:00,20260701,1,182,109,73,60,0.5982,Synthetic demonstration data — not actual University of Sydney results
2026-07-01 00:00:00,20260701,2,168,123,45,57,0.7321,Synthetic demonstration data — not actual University of Sydney results
2026-07-02 00:00:00,20260702,1,186,104,82,53,0.5607,Synthetic demonstration data — not actual University of Sydney results
2026-07-02 00:00:00,20260702,2,192,126,66,54,0.6539,Synthetic demonstration data — not actual University of Sydney results
2026-07-03 00:00:00,20260703,1,212,116,96,49,0.5473,Synthetic demonstration data — not actual University of Sydney results
2026-07-03 00:00:00,20260703,2,188,134,54,82,0.7132,Synthetic demonstration data — not actual University of Sydney results
2026-07-04 00:00:00,20260704,1,81,44,37,19,0.5376,Synthetic demonstration data — not actual University of Sydney results
2026-07-04 00:00:00,20260704,2,114,95,19,57,0.8354,Synthetic demonstration data — not actual University of Sydney results
2026-07-05 00:00:00,20260705,1,140,76,64,39,0.5444,Synthetic demonstration data — not actual University of Sydney results
2026-07-05 00:00:00,20260705,2,124,88,36,35,0.7134,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,1,220,133,87,63,0.6046,Synthetic demonstration data — not actual University of Sydney results
2026-07-06 00:00:00,20260706,2,151,102,49,44,0.6778,Synthetic demonstration data — not actual University of Sydney results
2026-07-07 00:00:00,20260707,1,213,125,88,65,0.5882,Synthetic demonstration data — not actual University of Sydney results
2026-07-07 00:00:00,20260707,2,161,116,45,58,0.7232,Synthetic demonstration data — not actual University of Sydney results
2026-07-08 00:00:00,20260708,1,179,112,67,43,0.6234,Synthetic demonstration data — not actual University of Sydney results
2026-07-08 00:00:00,20260708,2,141,95,46,56,0.6761,Synthetic demonstration data — not actual University of Sydney results
2026-07-09 00:00:00,20260709,1,196,101,95,44,0.5163,Synthetic demonstration data — not actual University of Sydney results
2026-07-09 00:00:00,20260709,2,107,76,31,42,0.7137,Synthetic demonstration data — not actual University of Sydney results
2026-07-10 00:00:00,20260710,1,273,164,109,99,0.5999,Synthetic demonstration data — not actual University of Sydney results
2026-07-10 00:00:00,20260710,2,148,106,42,49,0.7139,Synthetic demonstration data — not actual University of Sydney results
2026-07-11 00:00:00,20260711,1,171,104,67,63,0.6098,Synthetic demonstration data — not actual University of Sydney results
2026-07-11 00:00:00,20260711,2,103,75,28,29,0.7257,Synthetic demonstration data — not actual University of Sydney results
2026-07-12 00:00:00,20260712,1,129,71,58,30,0.548,Synthetic demonstration data — not actual University of Sydney results
2026-07-12 00:00:00,20260712,2,104,73,31,38,0.7008,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,1,210,121,89,46,0.5758,Synthetic demonstration data — not actual University of Sydney results
2026-07-13 00:00:00,20260713,2,154,113,41,44,0.7341,Synthetic demonstration data — not actual University of Sydney results
2026-07-14 00:00:00,20260714,1,236,120,116,62,0.5101,Synthetic demonstration data — not actual University of Sydney results
2026-07-14 00:00:00,20260714,2,183,135,48,76,0.7352,Synthetic demonstration data — not actual University of Sydney results
2026-07-15 00:00:00,20260715,1,164,89,75,38,0.5419,Synthetic demonstration data — not actual University of Sydney results
2026-07-15 00:00:00,20260715,2,140,103,37,57,0.7352,Synthetic demonstration data — not actual University of Sydney results
2026-07-16 00:00:00,20260716,1,229,111,118,50,0.484,Synthetic demonstration data — not actual University of Sydney results
2026-07-16 00:00:00,20260716,2,173,123,50,56,0.7103,Synthetic demonstration data — not actual University of Sydney results
2026-07-17 00:00:00,20260717,1,162,91,71,52,0.5628,Synthetic demonstration data — not actual University of Sydney results
2026-07-17 00:00:00,20260717,2,176,118,58,58,0.6717,Synthetic demonstration data — not actual University of Sydney results
2026-07-18 00:00:00,20260718,1,105,61,44,33,0.5797,Synthetic demonstration data — not actual University of Sydney results
2026-07-18 00:00:00,20260718,2,106,79,27,46,0.7411,Synthetic demonstration data — not actual University of Sydney results
2026-07-19 00:00:00,20260719,1,103,65,38,36,0.6313,Synthetic demonstration data — not actual University of Sydney results
2026-07-19 00:00:00,20260719,2,93,69,24,29,0.7412,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,1,258,157,101,70,0.6068,Synthetic demonstration data — not actual University of Sydney results
2026-07-20 00:00:00,20260720,2,150,114,36,67,0.7577,Synthetic demonstration data — not actual University of Sydney results
2026-07-21 00:00:00,20260721,1,153,99,54,42,0.6444,Synthetic demonstration data — not actual University of Sydney results
2026-07-21 00:00:00,20260721,2,123,84,39,48,0.6791,Synthetic demonstration data — not actual University of Sydney results
2026-07-22 00:00:00,20260722,1,162,107,55,45,0.6608,Synthetic demonstration data — not actual University of Sydney results
2026-07-22 00:00:00,20260722,2,182,138,44,55,0.7576,Synthetic demonstration data — not actual University of Sydney results
2026-07-23 00:00:00,20260723,1,157,91,66,45,0.5816,Synthetic demonstration data — not actual University of Sydney results
2026-07-23 00:00:00,20260723,2,123,89,34,43,0.7256,Synthetic demonstration data — not actual University of Sydney results
2026-07-24 00:00:00,20260724,1,172,94,78,45,0.5483,Synthetic demonstration data — not actual University of Sydney results
2026-07-24 00:00:00,20260724,2,170,118,52,68,0.6954,Synthetic demonstration data — not actual University of Sydney results
2026-07-25 00:00:00,20260725,1,165,100,65,58,0.6083,Synthetic demonstration data — not actual University of Sydney results
2026-07-25 00:00:00,20260725,2,110,79,31,41,0.7177,Synthetic demonstration data — not actual University of Sydney results
2026-07-26 00:00:00,20260726,1,135,74,61,30,0.5501,Synthetic demonstration data — not actual University of Sydney results
2026-07-26 00:00:00,20260726,2,142,108,34,43,0.7631,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,1,239,147,92,58,0.6146,Synthetic demonstration data — not actual University of Sydney results
2026-07-27 00:00:00,20260727,2,157,116,41,51,0.7371,Synthetic demonstration data — not actual University of Sydney results
2026-07-28 00:00:00,20260728,1,247,127,120,60,0.5129,Synthetic demonstration data — not actual University of Sydney results
2026-07-28 00:00:00,20260728,2,125,92,33,38,0.7393,Synthetic demonstration data — not actual University of Sydney results
2026-07-29 00:00:00,20260729,1,203,113,90,44,0.5574,Synthetic demonstration data — not actual University of Sydney results
2026-07-29 00:00:00,20260729,2,135,96,39,53,0.7098,Synthetic demonstration data — not actual University of Sydney results
2026-07-30 00:00:00,20260730,1,243,141,102,74,0.5787,Synthetic demonstration data — not actual University of Sydney results
2026-07-30 00:00:00,20260730,2,164,107,57,42,0.6508,Synthetic demonstration data — not actual University of Sydney results
2026-07-31 00:00:00,20260731,1,255,147,108,59,0.5778,Synthetic demonstration data — not actual University of Sydney results
2026-07-31 00:00:00,20260731,2,115,74,41,41,0.6399,Synthetic demonstration data — not actual University of Sydney results
2026-08-01 00:00:00,20260801,1,175,100,75,39,0.5691,Synthetic demonstration data — not actual University of Sydney results
2026-08-01 00:00:00,20260801,2,121,87,34,48,0.7226,Synthetic demonstration data — not actual University of Sydney results
2026-08-02 00:00:00,20260802,1,109,58,51,24,0.5309,Synthetic demonstration data — not actual University of Sydney results
2026-08-02 00:00:00,20260802,2,108,78,30,41,0.7177,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,1,131,76,55,41,0.577,Synthetic demonstration data — not actual University of Sydney results
2026-08-03 00:00:00,20260803,2,177,125,52,65,0.708,Synthetic demonstration data — not actual University of Sydney results
2026-08-04 00:00:00,20260804,1,203,113,90,60,0.5588,Synthetic demonstration data — not actual University of Sydney results
2026-08-04 00:00:00,20260804,2,131,99,32,56,0.7521,Synthetic demonstration data — not actual University of Sydney results
2026-08-05 00:00:00,20260805,1,220,127,93,61,0.5784,Synthetic demonstration data — not actual University of Sydney results
2026-08-05 00:00:00,20260805,2,107,68,39,36,0.6397,Synthetic demonstration data — not actual University of Sydney results
2026-08-06 00:00:00,20260806,1,194,108,86,42,0.5549,Synthetic demonstration data — not actual University of Sydney results
2026-08-06 00:00:00,20260806,2,122,85,37,45,0.6965,Synthetic demonstration data — not actual University of Sydney results
2026-08-07 00:00:00,20260807,1,165,100,65,52,0.6052,Synthetic demonstration data — not actual University of Sydney results
2026-08-07 00:00:00,20260807,2,137,114,23,48,0.831,Synthetic demonstration data — not actual University of Sydney results
2026-08-08 00:00:00,20260808,1,205,117,88,52,0.5694,Synthetic demonstration data — not actual University of Sydney results
2026-08-08 00:00:00,20260808,2,123,87,36,52,0.7097,Synthetic demonstration data — not actual University of Sydney results
2026-08-09 00:00:00,20260809,1,106,59,47,32,0.5576,Synthetic demonstration data — not actual University of Sydney results
2026-08-09 00:00:00,20260809,2,118,84,34,51,0.7099,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,1,172,98,74,49,0.5686,Synthetic demonstration data — not actual University of Sydney results
2026-08-10 00:00:00,20260810,2,161,101,60,44,0.6251,Synthetic demonstration data — not actual University of Sydney results
2026-08-11 00:00:00,20260811,1,190,118,72,69,0.6187,Synthetic demonstration data — not actual University of Sydney results
2026-08-11 00:00:00,20260811,2,136,94,42,38,0.6938,Synthetic demonstration data — not actual University of Sydney results
2026-08-12 00:00:00,20260812,1,191,114,77,52,0.5957,Synthetic demonstration data — not actual University of Sydney results
2026-08-12 00:00:00,20260812,2,147,103,44,50,0.7033,Synthetic demonstration data — not actual University of Sydney results
2026-08-13 00:00:00,20260813,1,164,107,57,41,0.6525,Synthetic demonstration data — not actual University of Sydney results
2026-08-13 00:00:00,20260813,2,180,129,51,65,0.7143,Synthetic demonstration data — not actual University of Sydney results
2026-08-14 00:00:00,20260814,1,167,91,76,43,0.5469,Synthetic demonstration data — not actual University of Sydney results
2026-08-14 00:00:00,20260814,2,113,82,31,35,0.7264,Synthetic demonstration data — not actual University of Sydney results
2026-08-15 00:00:00,20260815,1,151,92,59,47,0.608,Synthetic demonstration data — not actual University of Sydney results
2026-08-15 00:00:00,20260815,2,141,108,33,58,0.7681,Synthetic demonstration data — not actual University of Sydney results
